chr	pos	count	prop
Chr1	23178559.5	55	0.00488498090416556
Chr1	23748330	53	0.00470734523492317
Chr1	24462856.5	163	0.0144773070432543
Chr1	24977179	120	0.010658140154543
Chr1	25621520.5	87	0.0077271516120437
Chr1	26228536	89	0.00790478728128608
Chr1	26380764	9	0.000799360511590727
Chr1	26817134	171	0.0151878497202238
Chr1	27432550.5	58	0.00515143440802913
Chr1	27745011	35	0.00310862421174172
Chr1	27993936	58	0.00515143440802913
Chr1	28864223.5	67	0.00595079491961986
Chr1	29932799	39	0.00346389555022649
Chr1	30331962	10	0.000888178346211919
Chr1	260616.5	109	0.00968114397370992
Chr1	818853	106	0.00941469046984635
Chr1	1269891	47	0.00417443822719602
Chr1	1400984.5	0	0
Chr1	1555351.5	74	0.0065725197619682
Chr1	4058819.5	33	0.00293098854249933
Chr1	4280175	39	0.00346389555022649
Chr1	5127086.5	68	0.00603961275424105
Chr1	5868141	37	0.0032862598809841
Chr1	6443202.5	47	0.00417443822719602
Chr1	7460524.5	78	0.00692779110045297
Chr1	8111937.5	96	0.00852651212363443
Chr1	9103271	30	0.00266453503863576
Chr1	9467853	28	0.00248689936939337
Chr1	10082651.5	36	0.00319744204636291
Chr1	10544320	29	0.00257571720401457
Chr1	10778486	31	0.00275335287325695
Chr1	11021488.5	6	0.000532907007727152
Chr1	12693518	77	0.00683897326583178
Chr1	13533511	30	0.00266453503863576
Chr1	14816284.5	0	0
Chr1	15763904.5	5	0.00044408917310596
Chr1	16088134.5	16	0.00142108535393907
Chr1	16873734	48	0.00426325606181721
Chr1	17354143	219	0.019451105782041
Chr1	17953187.5	32	0.00284217070787814
Chr1	18407298	31	0.00275335287325695
Chr1	19003508.5	47	0.00417443822719602
Chr1	20089727.5	23	0.00204281019628741
Chr1	21684146	42	0.00373034905409006
Chr1	22471804	32	0.00284217070787814
Chr1	23052761	27	0.00239808153477218
Chr1	23518612.5	48	0.00426325606181721
Chr1	24358937.5	142	0.0126121325162093
Chr1	25223768	17	0.00150990318856026
Chr1	25412263.5	39	0.00346389555022649
Chr1	25810016	120	0.010658140154543
Chr1	26793792	156	0.0138555822009059
Chr1	28152810	8	0.000710542676969535
Chr1	28753391.5	39	0.00346389555022649
Chr1	29464805	36	0.00319744204636291
Chr1	400836	45	0.00399680255795364
Chr1	1090166	29	0.00257571720401457
Chr1	1945805	12	0.0010658140154543
Chr1	2985705	54	0.00479616306954436
Chr1	4359989.5	21	0.00186517452704503
Chr1	5260483.5	44	0.00390798472333244
Chr1	8822165.5	48	0.00426325606181721
Chr1	9936464.5	18	0.00159872102318145
Chr1	10398133	18	0.00159872102318145
Chr1	11246249	36	0.00319744204636291
Chr1	12947004.5	90	0.00799360511590727
Chr1	13683077	31	0.00275335287325695
Chr1	14881880	5	0.00044408917310596
Chr1	16272305	23	0.00204281019628741
Chr1	18164637.5	55	0.00488498090416556
Chr1	19876752	37	0.0032862598809841
Chr1	20659917.5	31	0.00275335287325695
Chr1	21309210.5	32	0.00284217070787814
Chr1	22936672.5	17	0.00150990318856026
Chr1	24010827	22	0.00195399236166622
Chr1	24629068.5	70	0.00621724842348344
Chr1	25701897.5	74	0.0065725197619682
Chr1	28615893.5	174	0.0154543032240874
Chr1	29327307	81	0.00719424460431655
Chr1	29830704.5	18	0.00159872102318145
Chr1	30229867.5	7	0.000621724842348344
Chr1	1627893.5	23	0.00204281019628741
Chr1	2269755	35	0.00310862421174172
Chr1	3763585.5	33	0.00293098854249933
Chr1	6075644.5	10	0.000888178346211919
Chr1	6569565	41	0.00364153121946887
Chr1	7317170.5	73	0.00648370192734701
Chr1	7759127.5	47	0.00417443822719602
Chr1	8156149.5	41	0.00364153121946887
Chr1	9673936.5	20	0.00177635669242384
Chr1	10522901	22	0.00195399236166622
Chr1	11371017	191	0.0169642064126477
Chr1	12608652.5	94	0.00834887645439204
Chr1	14008617	4	0.000355271338484768
Chr1	15029308	1	8.88178346211919e-05
Chr1	15941446	16	0.00142108535393907
Chr1	16315426	34	0.00301980637712053
Chr1	17817402	17	0.00150990318856026
Chr1	18550456	24	0.00213162803090861
Chr1	19146666.5	90	0.00799360511590727
Chr1	19636538	65	0.00577315925037748
Chr1	20020446	75	0.00666133759658939
Chr1	20473635.5	34	0.00301980637712053
Chr1	20927161.5	16	0.00142108535393907
Chr1	21879913	54	0.00479616306954436
Chr1	22587892.5	64	0.00568434141575628
Chr1	23256115.5	31	0.00275335287325695
Chr1	25057556	53	0.00470734523492317
Chr1	25962244	27	0.00239808153477218
Chr1	27019522.5	112	0.0099475974775735
Chr1	27883864	17	0.00150990318856026
Chr1	28733370.5	79	0.00701660893507416
Chr1	29699851.5	31	0.00275335287325695
Chr1	959072.5	59	0.00524025224265032
Chr1	1280373.5	14	0.00124344968469669
Chr1	6495458.5	21	0.00186517452704503
Chr1	8720111.5	14	0.00124344968469669
Chr1	9820123.5	89	0.00790478728128608
Chr1	14896038.5	0	0
Chr1	15808176.5	4	0.000355271338484768
Chr1	16132406.5	53	0.00470734523492317
Chr1	16690714.5	28	0.00248689936939337
Chr1	17663160	19	0.00168753885780265
Chr1	23644411	86	0.00763833377742251
Chr1	27542622.5	23	0.00204281019628741
Chr1	28595872.5	133	0.0118127720046185
Chr1	1638376	13	0.0011546318500755
Chr1	2679872.5	30	0.00266453503863576
Chr1	3989793	51	0.00452970956568079
Chr1	4933358.5	46	0.00408562039257483
Chr1	8671907.5	58	0.00515143440802913
Chr1	11416391.5	110	0.00976996180833111
Chr1	13604952.5	43	0.00381916688871125
Chr1	14894409	1	8.88178346211919e-05
Chr1	17125543	112	0.0099475974775735
Chr1	19530574.5	32	0.00284217070787814
Chr1	26251878	48	0.00426325606181721
Chr1	29562353.5	31	0.00275335287325695
Chr1	30167845.5	15	0.00133226751931788
Chr1	5754227.5	11	0.000976996180833111
Chr1	6598753.5	18	0.00159872102318145
Chr1	10288735	12	0.0010658140154543
Chr1	10965077.5	12	0.0010658140154543
Chr1	11432840.5	49	0.0043520738964384
Chr1	13123105.5	42	0.00373034905409006
Chr1	23062471	15	0.00133226751931788
Chr1	2186730.5	18	0.00159872102318145
Chr1	3226630.5	26	0.00230926370015099
Chr1	6524647	17	0.00150990318856026
Chr1	9929521.5	86	0.00763833377742251
Chr1	12262409	105	0.00932587263522515
Chr1	16596535	45	0.00399680255795364
Chr1	18414670.5	22	0.00195399236166622
Chr1	25331886.5	42	0.00373034905409006
Chr1	29196454	22	0.00195399236166622
Chr1	939464	21	0.00186517452704503
Chr1	1544869	5	0.00044408917310596
Chr1	3542230	47	0.00417443822719602
Chr1	7264914.5	37	0.0032862598809841
Chr1	10054289.5	46	0.00408562039257483
Chr1	15751375.5	1	8.88178346211919e-05
Chr1	23622531.5	18	0.00159872102318145
Chr1	27701496.5	27	0.00239808153477218
Chr1	11659394	36	0.00319744204636291
Chr1	14081688	1	8.88178346211919e-05
Chr1	16449846.5	82	0.00728306243893774
Chr1	27129594.5	39	0.00346389555022649
Chr1	29726470	46	0.00408562039257483
Chr1	2433303.5	43	0.00381916688871125
Chr1	5047272	54	0.00479616306954436
Chr1	6937123	5	0.00044408917310596
Chr1	7018567.5	6	0.000532907007727152
Chr1	9827467.5	42	0.00373034905409006
Chr1	11794646	45	0.00399680255795364
Chr1	14010246.5	3	0.000266453503863576
Chr1	18117270.5	12	0.0010658140154543
Chr1	20419703.5	36	0.00319744204636291
Chr1	21955370	19	0.00168753885780265
Chr1	25938902	45	0.00399680255795364
Chr1	28013957	8	0.000710542676969535
Chr1	20714186	8	0.000710542676969535
Chr1	22071458.5	28	0.00248689936939337
Chr1	23441056.5	23	0.00204281019628741
Chr1	4853733.5	36	0.00319744204636291
Chr1	7743381	40	0.00355271338484768
Chr1	10669088	14	0.00124344968469669
Chr1	17259963.5	34	0.00301980637712053
Chr1	22470580	34	0.00301980637712053
Chr1	29801946	16	0.00142108535393907
Chr1	1801920.5	19	0.00168753885780265
Chr1	8041984	29	0.00257571720401457
Chr1	11602983	28	0.00248689936939337
Chr1	18010395.5	30	0.00266453503863576
Chr1	19147202.5	23	0.00204281019628741
Chr1	28484445.5	36	0.00319744204636291
Chr1	1079683.5	7	0.000621724842348344
Chr1	16137884.5	6	0.000532907007727152
Chr1	18896633.5	14	0.00124344968469669
Chr1	23303714	12	0.0010658140154543
Chr1	23769565.5	4	0.000355271338484768
Chr1	24709445.5	19	0.00168753885780265
Chr1	5180669	33	0.00293098854249933
Chr1	9436964	39	0.00346389555022649
Chr1	15027678.5	0	0
Chr1	22791247	30	0.00266453503863576
Chr1	23507068.5	4	0.000355271338484768
Chr1	23873484.5	8	0.000710542676969535
Chr2	628071	70	0.00955109837631328
Chr2	1102374	14	0.00191021967526266
Chr2	1717167.5	23	0.00313821803793151
Chr2	2010319.5	14	0.00191021967526266
Chr2	2178964	65	0.00886887706371947
Chr2	2683127	5	0.000682221312593805
Chr2	3281398.5	1	0.000136444262518761
Chr2	4149655	21	0.00286532951289398
Chr2	4795103	6	0.000818665575112567
Chr2	5140812	17	0.00231955246281894
Chr2	5548969.5	15	0.00204666393778142
Chr2	5655094	4	0.000545777050075044
Chr2	6245661	185	0.0252421885659708
Chr2	6809105.5	8	0.00109155410015009
Chr2	6889780.5	52	0.00709510165097558
Chr2	7009676.5	14	0.00191021967526266
Chr2	7224713	114	0.0155546459271388
Chr2	7812924	112	0.0152817574021012
Chr2	8511114.5	35	0.00477554918815664
Chr2	8927383.5	21	0.00286532951289398
Chr2	9259664.5	47	0.00641288033838177
Chr2	9673570.5	30	0.00409332787556283
Chr2	9945756	33	0.00450266066311912
Chr2	10281106	27	0.00368399508800655
Chr2	10792846.5	19	0.00259244098785646
Chr2	11111211	26	0.00354755082548779
Chr2	11606159	50	0.00682221312593805
Chr2	12269911.5	43	0.00586710328830673
Chr2	12619203.5	43	0.00586710328830673
Chr2	12862666.5	80	0.0109155410015009
Chr2	13082117.5	31	0.00422977213808159
Chr2	13476763	33	0.00450266066311912
Chr2	13925245.5	28	0.00382043935052531
Chr2	14448929.5	69	0.00941465411379452
Chr2	14971035.5	36	0.0049119934506754
Chr2	15271560.5	96	0.0130986492018011
Chr2	15613737.5	62	0.00845954427616319
Chr2	15881416.5	24	0.00327466230045027
Chr2	16152814.5	76	0.0103697639514258
Chr2	16462628	70	0.00955109837631328
Chr2	16729247.5	68	0.00927820985127575
Chr2	16991144	34	0.00463910492563788
Chr2	17445334	53	0.00723154591349434
Chr2	18045481.5	82	0.0111884295265384
Chr2	18665257	232	0.0316550689043526
Chr2	19294219	135	0.0184199754400327
Chr2	872744.5	24	0.00327466230045027
Chr2	1080318	98	0.0133715377268386
Chr2	1480474.5	131	0.0178741983899577
Chr2	1887694.5	50	0.00682221312593805
Chr2	2621259.5	15	0.00204666393778142
Chr2	3631417.5	0	0
Chr2	4561541.5	4	0.000545777050075044
Chr2	5124265	30	0.00409332787556283
Chr2	5863486	61	0.00832310001364443
Chr2	6426924	163	0.0222404147905581
Chr2	7302073.5	45	0.00613999181334425
Chr2	8097389	81	0.0110519852640196
Chr2	8678991.5	20	0.00272888525037522
Chr2	9129184	14	0.00191021967526266
Chr2	9627017.5	75	0.0102333196889071
Chr2	9899203	20	0.00272888525037522
Chr2	10185515	56	0.00764087870105062
Chr2	10460785	18	0.0024559967253377
Chr2	10683754	47	0.00641288033838177
Chr2	10920224.5	30	0.00409332787556283
Chr2	11856857.5	49	0.00668576886341929
Chr2	12937248	42	0.00573065902578797
Chr2	13408267	54	0.0073679901760131
Chr2	13728331	18	0.0024559967253377
Chr2	14447351.5	65	0.00886887706371947
Chr2	15712924	65	0.00886887706371947
Chr2	16552313	34	0.00463910492563788
Chr2	17426964.5	104	0.0141902033019512
Chr2	17748275.5	10	0.00136444262518761
Chr2	19048994.5	24	0.00327466230045027
Chr2	1487538	73	0.00996043116386956
Chr2	2476012.5	10	0.00136444262518761
Chr2	2977285	13	0.00177377541274389
Chr2	3039152.5	0	0
Chr2	5230389.5	4	0.000545777050075044
Chr2	6507599	128	0.0174648656024014
Chr2	7517110	33	0.00450266066311912
Chr2	9913329.5	29	0.00395688361304407
Chr2	10779149.5	33	0.00450266066311912
Chr2	11365093	46	0.00627643607586301
Chr2	11778147	85	0.0115977623140947
Chr2	12764073	53	0.00723154591349434
Chr2	13856749.5	27	0.00368399508800655
Chr2	16320247.5	32	0.00436621640060035
Chr2	337481.5	223	0.0304270705416837
Chr2	743480.5	90	0.0122799836266885
Chr2	2074121	10	0.00136444262518761
Chr2	2639041.5	1	0.000136444262518761
Chr2	3932640.5	2	0.000272888525037522
Chr2	6139536.5	32	0.00436621640060035
Chr2	8393203	68	0.00927820985127575
Chr2	9011272.5	28	0.00382043935052531
Chr2	10174473	26	0.00354755082548779
Chr2	11524265	43	0.00586710328830673
Chr2	12177481.5	40	0.00545777050075044
Chr2	12428180	24	0.00327466230045027
Chr2	13188816	25	0.00341110656296903
Chr2	17294085.5	16	0.00218310820030018
Chr2	18027112	73	0.00996043116386956
Chr2	2680236.5	18	0.0024559967253377
Chr2	7341301	75	0.0102333196889071
Chr2	7929512	137	0.0186928639650703
Chr2	9176825	48	0.00654932460090053
Chr2	9839123	19	0.00259244098785646
Chr2	16022737.5	41	0.0055942147632692
Chr2	17591291.5	16	0.00218310820030018
Chr2	19337017.5	38	0.00518488197571292
Chr2	5836357	20	0.00272888525037522
Chr2	10008920.5	20	0.00272888525037522
Chr2	11174106.5	10	0.00136444262518761
Chr2	11936415.5	29	0.00395688361304407
Chr2	13963223.5	19	0.00259244098785646
Chr2	14613748	39	0.00532132623823168
Chr2	16053628	22	0.00300177377541274
Chr2	16862126.5	37	0.00504843771319416
Chr2	1143637	71	0.00968754263883204
Chr2	3278508	0	0
Chr2	4166202	8	0.00109155410015009
Chr2	5219807.5	38	0.00518488197571292
Chr2	9294736.5	20	0.00272888525037522
Chr2	10697255.5	18	0.0024559967253377
Chr2	12028845.5	79	0.0107790967389821
Chr2	14000447	22	0.00300177377541274
Chr2	16290416.5	12	0.00163733115022513
Chr2	18708055.5	66	0.00900532132623823
Chr2	2452615	29	0.00395688361304407
Chr2	3910299.5	2	0.000272888525037522
Chr2	5576098.5	4	0.000545777050075044
Chr2	8809472	18	0.0024559967253377
Chr2	9807120	49	0.00668576886341929
Chr2	14252015	13	0.00177377541274389
Chr2	15313212.5	41	0.0055942147632692
Chr2	16419434	13	0.00177377541274389
Chr2	18386420.5	40	0.00545777050075044
Chr2	835644.5	52	0.00709510165097558
Chr2	1579702	35	0.00477554918815664
Chr2	2155566.5	43	0.00586710328830673
Chr2	3690394.5	0	0
Chr2	4578088.5	4	0.000545777050075044
Chr2	7185485.5	13	0.00177377541274389
Chr2	10408484	22	0.00300177377541274
Chr2	11283199	27	0.00368399508800655
Chr2	12671643	25	0.00341110656296903
Chr2	13333685.5	27	0.00368399508800655
Chr2	14621036	36	0.0049119934506754
Chr2	17165068	22	0.00300177377541274
Chr2	466745.5	60	0.00818665575112566
Chr2	6929008	27	0.00368399508800655
Chr2	10078882	41	0.0055942147632692
Chr2	12368505	82	0.0111884295265384
Chr2	14091642	33	0.00450266066311912
Chr2	14486907.5	18	0.0024559967253377
Chr2	15539239.5	25	0.00341110656296903
Chr2	16724524.5	12	0.00163733115022513
Chr2	964908.5	8	0.00109155410015009
Chr2	3189122	5	0.000682221312593805
Chr2	7221405	40	0.00545777050075044
Chr2	9425217	25	0.00341110656296903
Chr2	10588163	27	0.00368399508800655
Chr2	12127439	44	0.00600354755082549
Chr2	18429219	36	0.0049119934506754
Chr2	3693285	2	0.000272888525037522
Chr2	15144720	28	0.00382043935052531
Chr2	16986652	6	0.000818665575112567
Chr2	17119531	0	0
Chr2	3551383.5	9	0.00122799836266885
Chr2	5757361.5	18	0.0024559967253377
Chr2	7104817	27	0.00368399508800655
Chr2	10125435	40	0.00545777050075044
Chr2	14575770	39	0.00532132623823168
Chr2	973110	43	0.00586710328830673
Chr2	2980175.5	1	0.000136444262518761
Chr2	16191230	19	0.00259244098785646
Chr2	2045395	22	0.00300177377541274
Chr2	5203260.5	4	0.000545777050075044
Chr2	7980801	23	0.00313821803793151
Chr2	9733650.5	11	0.00150088688770637
Chr2	11002118.5	2	0.000272888525037522
Chr2	1309947.5	5	0.000682221312593805
Chr2	1617940	10	0.00136444262518761
Chr2	3219531	1	0.000136444262518761
Chr2	8098712.5	43	0.00586710328830673
Chr2	15440053	19	0.00259244098785646
Chr3	345552.5	32	0.00361377752682101
Chr3	612580	77	0.00869565217391304
Chr3	1318828	44	0.00496894409937888
Chr3	1941599	36	0.00406549971767363
Chr3	2305562.5	34	0.00383963862224732
Chr3	2984326.5	156	0.0176171654432524
Chr3	3518686	65	0.00734048560135517
Chr3	3908762.5	71	0.0080180688876341
Chr3	4268982.5	13	0.00146809712027103
Chr3	4615538	66	0.00745341614906832
Chr3	5117507.5	53	0.00598531902879729
Chr3	5501381	46	0.00519480519480519
Chr3	5838244	15	0.00169395821569735
Chr3	6565904	106	0.0119706380575946
Chr3	7241525.5	42	0.00474308300395257
Chr3	7784375	133	0.0150197628458498
Chr3	8332965	51	0.00575945793337098
Chr3	8544902.5	87	0.00982495765104461
Chr3	8884916	245	0.0276679841897233
Chr3	9530447.5	293	0.0330886504799548
Chr3	10386074	54	0.00609824957651045
Chr3	11298201	144	0.0162619988706945
Chr3	12012606.5	69	0.00779220779220779
Chr3	12886035.5	3	0.000338791643139469
Chr3	13495398.5	8	0.000903444381705251
Chr3	13870030	0	0
Chr3	14503254.5	1	0.000112930547713156
Chr3	15236962	26	0.00293619424054207
Chr3	15813025.5	31	0.00350084697910785
Chr3	16381174	87	0.00982495765104461
Chr3	17030108	128	0.014455110107284
Chr3	17545328	152	0.0171654432523998
Chr3	17945866	42	0.00474308300395257
Chr3	18135918	47	0.00530773574251835
Chr3	18395928	59	0.00666290231507623
Chr3	18877193	71	0.0080180688876341
Chr3	19339843.5	49	0.00553359683794466
Chr3	19724462	69	0.00779220779220779
Chr3	20268877.5	29	0.00327498588368154
Chr3	20772458	61	0.00688876341050254
Chr3	21198696.5	25	0.00282326369282891
Chr3	21539022	40	0.00451722190852626
Chr3	21950106.5	49	0.00553359683794466
Chr3	22334112	75	0.00846979107848673
Chr3	22626638.5	77	0.00869565217391304
Chr3	22947783.5	72	0.00813099943534726
Chr3	557201.5	55	0.0062111801242236
Chr3	1070103.5	100	0.0112930547713156
Chr3	1434129.5	52	0.00587238848108413
Chr3	1811026	32	0.00361377752682101
Chr3	4554007.5	37	0.00417843026538679
Chr3	5284436.5	71	0.0080180688876341
Chr3	5779969.5	25	0.00282326369282891
Chr3	5949903.5	18	0.00203274985883682
Chr3	6268093	63	0.00711462450592885
Chr3	6943714.5	65	0.00734048560135517
Chr3	7530818.5	51	0.00575945793337098
Chr3	8079408.5	140	0.0158102766798419
Chr3	9278735.5	150	0.0169395821569735
Chr3	9997234	48	0.00542066629023151
Chr3	10459041	53	0.00598531902879729
Chr3	12691907.5	19	0.00214568040654997
Chr3	13301251	24	0.00271033314511575
Chr3	13799816	0	0
Chr3	14813213	34	0.00383963862224732
Chr3	15617115	63	0.00711462450592885
Chr3	16271696.5	140	0.0158102766798419
Chr3	16738876.5	64	0.00722755505364201
Chr3	18652632	57	0.00643704121964992
Chr3	18996867	116	0.0130999435347261
Chr3	19479555.5	30	0.00338791643139469
Chr3	20002026	24	0.00271033314511575
Chr3	20406729.5	45	0.00508187464709204
Chr3	21070345.5	17	0.00191981931112366
Chr3	21521222	50	0.00564652738565782
Chr3	22060657.5	30	0.00338791643139469
Chr3	22514262.5	58	0.00654997176736307
Chr3	23009383	56	0.00632411067193676
Chr3	1188255	48	0.00542066629023151
Chr3	1682854	43	0.00485601355166573
Chr3	2167842	33	0.00372670807453416
Chr3	2846606	62	0.0070016939582157
Chr3	3817375.5	42	0.00474308300395257
Chr3	5396096	24	0.00271033314511575
Chr3	6209818.5	16	0.0018068887634105
Chr3	7908011	83	0.00937323546019198
Chr3	10141427.5	75	0.00846979107848673
Chr3	10732966	69	0.00779220779220779
Chr3	12301361.5	22	0.00248447204968944
Chr3	13799835.5	4	0.000451722190852626
Chr3	14174447.5	12	0.00135516657255788
Chr3	14883407.5	10	0.00112930547713156
Chr3	15718083.5	39	0.0044042913608131
Chr3	17612400	55	0.0062111801242236
Chr3	18515602	101	0.0114059853190288
Chr3	19597971	73	0.00824392998306042
Chr3	19864174	48	0.00542066629023151
Chr3	20128517	40	0.00451722190852626
Chr3	20538109.5	55	0.0062111801242236
Chr3	21104708.5	13	0.00146809712027103
Chr3	21789028	20	0.00225861095426313
Chr3	22173033.5	24	0.00271033314511575
Chr3	858454.5	72	0.00813099943534726
Chr3	2177390.5	15	0.00169395821569735
Chr3	3075713.5	29	0.00327498588368154
Chr3	3970293	45	0.00508187464709204
Chr3	5613040.5	38	0.00429136081309994
Chr3	8796614.5	27	0.00304912478825522
Chr3	9603414.5	81	0.00914737436476567
Chr3	10214394.5	80	0.00903444381705251
Chr3	10603234.5	160	0.018068887634105
Chr3	13519279.5	3	0.000338791643139469
Chr3	18068846	52	0.00587238848108413
Chr3	19606046.5	23	0.0025974025974026
Chr3	21271216	23	0.0025974025974026
Chr3	22829232.5	9	0.00101637492941841
Chr3	2039670	13	0.00146809712027103
Chr3	2403633.5	46	0.00519480519480519
Chr3	4832482.5	62	0.0070016939582157
Chr3	7955772.5	77	0.00869565217391304
Chr3	11692018	53	0.00598531902879729
Chr3	14908155	17	0.00191981931112366
Chr3	19254994.5	22	0.00248447204968944
Chr3	20678470	44	0.00496894409937888
Chr3	20903838	22	0.00248447204968944
Chr3	22767633	22	0.00248447204968944
Chr3	23150377.5	23	0.0025974025974026
Chr3	1790945.5	12	0.00135516657255788
Chr3	7412923	40	0.00451722190852626
Chr3	11927003	63	0.00711462450592885
Chr3	14433060	2	0.000225861095426313
Chr3	15142020	11	0.00124223602484472
Chr3	16280205.5	141	0.0159232072275551
Chr3	17363574	33	0.00372670807453416
Chr3	21649573	14	0.00158102766798419
Chr3	1107179	13	0.00146809712027103
Chr3	2748535	20	0.00225861095426313
Chr3	4937881	21	0.00237154150197628
Chr3	6825819	61	0.00688876341050254
Chr3	10977612.5	55	0.0062111801242236
Chr3	11427932.5	67	0.00756634669678148
Chr3	12886055	17	0.00191981931112366
Chr3	14508795.5	30	0.00338791643139469
Chr3	17254096.5	106	0.0119706380575946
Chr3	6098159	28	0.00316205533596838
Chr3	8421266.5	53	0.00598531902879729
Chr3	11053554.5	118	0.0133258046301525
Chr3	12266875.5	16	0.0018068887634105
Chr3	13140304.5	1	0.000112930547713156
Chr3	14603737.5	14	0.00158102766798419
Chr3	19115282.5	65	0.00734048560135517
Chr3	7996312.5	64	0.00722755505364201
Chr3	9747608	108	0.0121964991530209
Chr3	12530961	11	0.00124223602484472
Chr3	12946176.5	56	0.00632411067193676
Chr3	14314648	7	0.000790513833992095
Chr3	20976357.5	14	0.00158102766798419
Chr3	21410671	22	0.00248447204968944
Chr3	16170728	84	0.00948616600790514
Chr3	20273766.5	20	0.00225861095426313
Chr3	22062482.5	18	0.00203274985883682
Chr3	1447000	36	0.00406549971767363
Chr3	4770952	20	0.00225861095426313
Chr3	5671315	3	0.000338791643139469
Chr3	14978349.5	26	0.00293619424054207
Chr3	18272948	43	0.00485601355166573
Chr3	20142386.5	17	0.00191981931112366
Chr3	14508776	24	0.00271033314511575
Chr3	16075786	40	0.00451722190852626
Chr3	20844977.5	10	0.00112930547713156
Chr3	21682300.5	9	0.00101637492941841
Chr3	1564702.5	10	0.00112930547713156
Chr3	16920630.5	10	0.00112930547713156
Chr3	20400257.5	11	0.00124223602484472
Chr3	1909097	9	0.00101637492941841
Chr3	4255318	22	0.00248447204968944
Chr3	10477384.5	6	0.000677583286278938
Chr3	10722031	14	0.00158102766798419
Chr3	11816555.5	30	0.00338791643139469
Chr3	21810651.5	10	0.00112930547713156
Chr3	976606	20	0.00225861095426313
Chr3	2910405.5	3	0.000338791643139469
Chr3	3353378	6	0.000677583286278938
Chr3	10333191	19	0.00214568040654997
Chr3	10851762.5	17	0.00191981931112366
Chr3	17735380	25	0.00282326369282891
Chr3	2772685	21	0.00237154150197628
Chr4	321681	122	0.0158482722785139
Chr4	690344	247	0.0320862561704339
Chr4	1229481.5	140	0.0181865419589504
Chr4	1647688	182	0.0236425045466355
Chr4	1942857	11	0.00142894258248896
Chr4	2439537	3	0.00038971161340608
Chr4	2888959	83	0.0107820213042349
Chr4	3186455.5	5	0.000649519355676799
Chr4	3637018	2	0.00025980774227072
Chr4	4549936	38	0.00493634710314367
Chr4	5420284.5	95	0.0123408677578592
Chr4	5787770.5	108	0.0140296180826189
Chr4	6112377	143	0.0185762535723565
Chr4	6817051	342	0.0444271239282931
Chr4	7532882.5	145	0.0188360613146272
Chr4	7829895.5	77	0.0100025980774227
Chr4	7984872.5	26	0.00337750064951936
Chr4	8601363.5	184	0.0239023122889062
Chr4	9371931	58	0.00753442452585087
Chr4	9832936	48	0.00623538581449727
Chr4	10218367	23	0.00298778903611328
Chr4	10682044	103	0.0133800987269421
Chr4	11567872.5	34	0.00441673161860223
Chr4	12278960.5	41	0.00532605871654975
Chr4	12707748.5	97	0.0126006755001299
Chr4	13222018	103	0.0133800987269421
Chr4	13628106	42	0.00545596258768511
Chr4	14373027.5	14	0.00181865419589504
Chr4	15141707	29	0.00376721226292544
Chr4	15594409.5	52	0.00675500129903871
Chr4	15982648.5	31	0.00402702000519616
Chr4	16269814	67	0.00870355936606911
Chr4	16462586.5	19	0.00246817355157184
Chr4	16759638.5	115	0.0149389451805664
Chr4	17178388	40	0.00519615484541439
Chr4	17431788.5	99	0.0128604832424006
Chr4	17971993	70	0.00909327097947519
Chr4	18491434	53	0.00688490517017407
